booking_date,total_bookings,total_revenue
"2017-08-10 04:32:00",4,177600.00
"2017-08-10 04:33:00",6,392600.00
"2017-08-10 04:34:00",3,402000.00
"2017-08-10 04:35:00",5,309100.00
"2017-08-10 04:36:00",4,236100.00
"2017-08-10 04:37:00",8,766600.00
"2017-08-10 04:38:00",3,245400.00
"2017-08-10 04:39:00",2,111400.00
"2017-08-10 04:40:00",6,266100.00
"2017-08-10 04:41:00",6,717600.00
"2017-08-10 04:42:00",3,338000.00
"2017-08-10 04:43:00",7,592200.00
"2017-08-10 04:44:00",1,30700.00
"2017-08-10 04:45:00",3,287700.00
"2017-08-10 04:46:00",1,132300.00
"2017-08-10 04:47:00",5,468800.00
"2017-08-10 04:48:00",5,662500.00
"2017-08-10 04:49:00",4,148200.00
"2017-08-10 04:50:00",4,305900.00
"2017-08-10 04:51:00",4,370100.00
"2017-08-10 04:52:00",3,232500.00
"2017-08-10 04:53:00",2,85900.00
"2017-08-10 04:54:00",2,177700.00
"2017-08-10 04:55:00",4,425200.00
"2017-08-10 04:56:00",4,464600.00
"2017-08-10 04:57:00",3,249000.00
"2017-08-10 04:58:00",4,141400.00
"2017-08-10 04:59:00",7,789100.00
"2017-08-10 05:01:00",7,383800.00
"2017-08-10 05:02:00",4,223900.00
"2017-08-10 05:03:00",5,264300.00
"2017-08-10 05:04:00",2,140300.00
"2017-08-10 05:05:00",7,256800.00
"2017-08-10 05:06:00",3,185600.00
"2017-08-10 05:07:00",3,298100.00
"2017-08-10 05:08:00",6,607900.00
"2017-08-10 05:09:00",4,392500.00
"2017-08-10 05:10:00",7,920500.00
"2017-08-10 05:11:00",2,98600.00
"2017-08-10 05:12:00",5,178900.00
"2017-08-10 05:13:00",3,190100.00
"2017-08-10 05:14:00",3,202100.00
"2017-08-10 05:15:00",6,565400.00
"2017-08-10 05:16:00",7,274600.00
"2017-08-10 05:17:00",5,397700.00
"2017-08-10 05:18:00",4,496300.00
"2017-08-10 05:19:00",2,75200.00
"2017-08-10 05:20:00",3,139200.00
"2017-08-10 05:21:00",4,552400.00
"2017-08-10 05:22:00",1,76600.00
"2017-08-10 05:23:00",5,525000.00
"2017-08-10 05:24:00",2,107600.00
"2017-08-10 05:25:00",3,161000.00
"2017-08-10 05:26:00",3,134800.00
"2017-08-10 05:27:00",6,316500.00
"2017-08-10 05:28:00",6,375500.00
"2017-08-10 05:29:00",4,352600.00
"2017-08-10 05:30:00",7,707500.00
"2017-08-10 05:31:00",3,223500.00
"2017-08-10 05:32:00",3,105100.00
"2017-08-10 05:33:00",5,772900.00
"2017-08-10 05:34:00",4,163200.00
"2017-08-10 05:35:00",2,50800.00
"2017-08-10 05:36:00",5,224500.00
"2017-08-10 05:37:00",7,396900.00
"2017-08-10 05:38:00",5,462100.00
"2017-08-10 05:39:00",2,223600.00
"2017-08-10 05:40:00",4,289500.00
"2017-08-10 05:41:00",2,232600.00
"2017-08-10 05:42:00",3,324000.00
"2017-08-10 05:43:00",6,788600.00
"2017-08-10 05:44:00",6,361000.00
"2017-08-10 05:45:00",6,550700.00
"2017-08-10 05:46:00",6,326400.00
"2017-08-10 05:47:00",3,76400.00
"2017-08-10 05:48:00",3,144800.00
"2017-08-10 05:49:00",4,508000.00
"2017-08-10 05:50:00",2,89600.00
"2017-08-10 05:51:00",3,317100.00
"2017-08-10 05:52:00",6,338400.00
"2017-08-10 05:53:00",4,425800.00
"2017-08-10 05:54:00",2,80400.00
"2017-08-10 05:55:00",8,531500.00
"2017-08-10 05:56:00",4,255500.00
"2017-08-10 05:57:00",3,508900.00
"2017-08-10 05:58:00",3,177500.00
"2017-08-10 06:00:00",3,369400.00
"2017-08-10 06:01:00",2,88400.00
"2017-08-10 06:02:00",2,317000.00
"2017-08-10 06:03:00",5,362000.00
"2017-08-10 06:04:00",1,174400.00
"2017-08-10 06:05:00",6,448700.00
"2017-08-10 06:06:00",7,597300.00
"2017-08-10 06:07:00",4,611400.00
"2017-08-10 06:08:00",7,582500.00
"2017-08-10 06:09:00",6,647400.00
"2017-08-10 06:10:00",10,521900.00
"2017-08-10 06:11:00",4,818800.00
"2017-08-10 06:12:00",3,71200.00
"2017-08-10 06:13:00",1,189200.00
"2017-08-10 06:14:00",3,191300.00
"2017-08-10 06:15:00",4,129200.00
"2017-08-10 06:16:00",2,184000.00
"2017-08-10 06:17:00",6,324400.00
"2017-08-10 06:18:00",2,242500.00
"2017-08-10 06:19:00",2,144100.00
"2017-08-10 06:20:00",4,318300.00
"2017-08-10 06:21:00",4,316000.00
"2017-08-10 06:22:00",3,154700.00
"2017-08-10 06:23:00",4,215200.00
"2017-08-10 06:24:00",4,407500.00
"2017-08-10 06:25:00",3,153500.00
"2017-08-10 06:26:00",4,304500.00
"2017-08-10 06:27:00",7,372000.00
"2017-08-10 06:28:00",6,652500.00
"2017-08-10 06:29:00",3,131300.00
"2017-08-10 06:30:00",5,469200.00
"2017-08-10 06:31:00",10,454700.00
"2017-08-10 06:32:00",3,76400.00
"2017-08-10 06:33:00",9,955600.00
"2017-08-10 06:34:00",4,263600.00
"2017-08-10 06:35:00",6,210400.00
"2017-08-10 06:36:00",6,235300.00
"2017-08-10 06:37:00",4,216100.00
"2017-08-10 06:38:00",4,439600.00
"2017-08-10 06:39:00",3,287700.00
"2017-08-10 06:40:00",5,228000.00
"2017-08-10 06:41:00",2,33000.00
"2017-08-10 06:42:00",1,106400.00
"2017-08-10 06:43:00",5,397000.00
"2017-08-10 06:44:00",5,148800.00
"2017-08-10 06:45:00",1,24800.00
"2017-08-10 06:46:00",6,356000.00
"2017-08-10 06:47:00",3,211500.00
"2017-08-10 06:48:00",6,656000.00
"2017-08-10 06:49:00",6,546100.00
"2017-08-10 06:50:00",4,484200.00
"2017-08-10 06:51:00",7,763500.00
"2017-08-10 06:52:00",2,46400.00
"2017-08-10 06:53:00",7,575500.00
"2017-08-10 06:54:00",3,178300.00
"2017-08-10 06:55:00",2,25900.00
"2017-08-10 06:56:00",3,222000.00
"2017-08-10 06:57:00",9,461900.00
"2017-08-10 06:58:00",3,95800.00
"2017-08-10 06:59:00",6,962700.00
"2017-08-10 07:00:00",5,392200.00
"2017-08-10 07:01:00",3,71000.00
"2017-08-10 07:02:00",3,278700.00
"2017-08-10 07:03:00",3,288700.00
"2017-08-10 07:04:00",5,800100.00
"2017-08-10 07:05:00",5,270400.00
"2017-08-10 07:06:00",4,220600.00
"2017-08-10 07:07:00",6,502400.00
"2017-08-10 07:08:00",7,192400.00
"2017-08-10 07:09:00",4,228200.00
"2017-08-10 07:11:00",2,83200.00
"2017-08-10 07:12:00",4,422600.00
"2017-08-10 07:13:00",5,186400.00
"2017-08-10 07:14:00",3,138900.00
"2017-08-10 07:15:00",7,571200.00
"2017-08-10 07:16:00",3,185000.00
"2017-08-10 07:17:00",5,569300.00
"2017-08-10 07:18:00",7,486500.00
"2017-08-10 07:19:00",4,393600.00
"2017-08-10 07:20:00",1,64400.00
"2017-08-10 07:21:00",6,348900.00
"2017-08-10 07:22:00",1,49300.00
"2017-08-10 07:23:00",3,345200.00
"2017-08-10 07:24:00",2,129900.00
"2017-08-10 07:25:00",3,401700.00
"2017-08-10 07:26:00",8,729400.00
"2017-08-10 07:27:00",3,175500.00
"2017-08-10 07:28:00",3,475000.00
"2017-08-10 07:29:00",4,493500.00
"2017-08-10 07:30:00",4,235900.00
"2017-08-10 07:31:00",7,392800.00
"2017-08-10 07:32:00",11,937500.00
"2017-08-10 07:33:00",4,343700.00
"2017-08-10 07:34:00",2,72100.00
"2017-08-10 07:35:00",2,145600.00
"2017-08-10 07:36:00",3,472600.00
"2017-08-10 07:37:00",6,469700.00
"2017-08-10 07:38:00",1,243400.00
"2017-08-10 07:39:00",4,179300.00
"2017-08-10 07:40:00",5,373600.00
"2017-08-10 07:41:00",4,297300.00
"2017-08-10 07:42:00",4,122800.00
"2017-08-10 07:43:00",6,293000.00
"2017-08-10 07:44:00",2,55700.00
"2017-08-10 07:45:00",3,311900.00
"2017-08-10 07:46:00",7,773000.00
"2017-08-10 07:47:00",2,353200.00
"2017-08-10 07:48:00",2,80700.00
"2017-08-10 07:49:00",2,95700.00
"2017-08-10 07:50:00",3,406200.00
"2017-08-10 07:51:00",3,231600.00
"2017-08-10 07:52:00",6,365300.00
"2017-08-10 07:53:00",3,234800.00
"2017-08-10 07:54:00",1,47200.00
"2017-08-10 07:55:00",7,387600.00
"2017-08-10 07:56:00",8,390200.00
"2017-08-10 07:57:00",4,220100.00
"2017-08-10 07:58:00",5,197900.00
"2017-08-10 07:59:00",4,178400.00
"2017-08-10 08:00:00",1,119600.00
"2017-08-10 08:01:00",2,52000.00
"2017-08-10 08:02:00",4,137600.00
"2017-08-10 08:03:00",5,492800.00
"2017-08-10 08:04:00",5,354800.00
"2017-08-10 08:05:00",1,51600.00
"2017-08-10 08:06:00",3,197600.00
"2017-08-10 08:07:00",3,134700.00
"2017-08-10 08:08:00",5,288100.00
"2017-08-10 08:09:00",7,365000.00
"2017-08-10 08:10:00",4,326400.00
"2017-08-10 08:11:00",4,749400.00
"2017-08-10 08:12:00",5,317600.00
"2017-08-10 08:13:00",3,394800.00
"2017-08-10 08:14:00",3,403300.00
"2017-08-10 08:15:00",4,495400.00
"2017-08-10 08:16:00",4,272400.00
"2017-08-10 08:17:00",4,213100.00
"2017-08-10 08:18:00",2,108000.00
"2017-08-10 08:19:00",5,535400.00
"2017-08-10 08:20:00",4,439300.00
"2017-08-10 08:21:00",1,6600.00
"2017-08-10 08:22:00",6,798500.00
"2017-08-10 08:23:00",3,210700.00
"2017-08-10 08:24:00",4,245100.00
"2017-08-10 08:25:00",3,73200.00
"2017-08-10 08:26:00",1,23200.00
"2017-08-10 08:27:00",5,302300.00
"2017-08-10 08:28:00",1,65500.00
"2017-08-10 08:29:00",7,702200.00
"2017-08-10 08:30:00",4,381500.00
"2017-08-10 08:31:00",1,92700.00
"2017-08-10 08:32:00",5,725600.00
"2017-08-10 08:33:00",7,648200.00
"2017-08-10 08:34:00",4,593000.00
"2017-08-10 08:35:00",5,727400.00
"2017-08-10 08:36:00",5,413600.00
"2017-08-10 08:37:00",3,178200.00
"2017-08-10 08:38:00",4,442800.00
"2017-08-10 08:39:00",4,499600.00
"2017-08-10 08:40:00",9,487500.00
"2017-08-10 08:41:00",3,176200.00
"2017-08-10 08:42:00",3,267300.00
"2017-08-10 08:43:00",5,388000.00
"2017-08-10 08:44:00",6,1111800.00
"2017-08-10 08:45:00",3,247600.00
"2017-08-10 08:46:00",6,617700.00
"2017-08-10 08:47:00",7,515300.00
"2017-08-10 08:48:00",4,115600.00
"2017-08-10 08:49:00",5,447700.00
"2017-08-10 08:50:00",2,551600.00
"2017-08-10 08:51:00",4,192200.00
"2017-08-10 08:52:00",7,593900.00
"2017-08-10 08:53:00",4,414500.00
"2017-08-10 08:55:00",3,172500.00
"2017-08-10 08:57:00",3,151600.00
"2017-08-10 08:58:00",2,225100.00
"2017-08-10 08:59:00",4,228400.00
"2017-08-10 09:00:00",2,204100.00
"2017-08-10 09:01:00",6,272400.00
"2017-08-10 09:02:00",2,157500.00
"2017-08-10 09:03:00",5,476700.00
"2017-08-10 09:04:00",5,396300.00
"2017-08-10 09:05:00",1,14800.00
"2017-08-10 09:06:00",2,182400.00
"2017-08-10 09:07:00",2,173800.00
"2017-08-10 09:08:00",6,568600.00
"2017-08-10 09:09:00",3,294400.00
"2017-08-10 09:10:00",7,371100.00
"2017-08-10 09:11:00",3,120800.00
"2017-08-10 09:12:00",7,263500.00
"2017-08-10 09:13:00",4,241500.00
"2017-08-10 09:14:00",3,171200.00
"2017-08-10 09:15:00",5,670300.00
"2017-08-10 09:16:00",9,608900.00
"2017-08-10 09:17:00",7,791800.00
"2017-08-10 09:18:00",8,643400.00
"2017-08-10 09:19:00",7,429500.00
"2017-08-10 09:20:00",1,56900.00
"2017-08-10 09:21:00",7,723400.00
"2017-08-10 09:22:00",2,128000.00
"2017-08-10 09:23:00",4,111600.00
"2017-08-10 09:24:00",8,585500.00
"2017-08-10 09:25:00",3,413500.00
"2017-08-10 09:26:00",4,359200.00
"2017-08-10 09:27:00",5,285400.00
"2017-08-10 09:28:00",6,556400.00
"2017-08-10 09:29:00",3,140000.00
"2017-08-10 09:30:00",6,420700.00
"2017-08-10 09:31:00",4,499300.00
"2017-08-10 09:32:00",3,187200.00
"2017-08-10 09:33:00",9,836600.00
"2017-08-10 09:34:00",1,56900.00
"2017-08-10 09:35:00",1,158500.00
"2017-08-10 09:36:00",6,326400.00
"2017-08-10 09:37:00",2,232100.00
"2017-08-10 09:38:00",3,539300.00
"2017-08-10 09:39:00",4,233200.00
"2017-08-10 09:40:00",2,138200.00
"2017-08-10 09:41:00",4,205800.00
"2017-08-10 09:42:00",3,207600.00
"2017-08-10 09:43:00",6,258400.00
"2017-08-10 09:44:00",5,401400.00
"2017-08-10 09:45:00",5,241300.00
"2017-08-10 09:46:00",5,399900.00
"2017-08-10 09:47:00",3,290500.00
"2017-08-10 09:48:00",4,300600.00
"2017-08-10 09:49:00",5,192900.00
"2017-08-10 09:50:00",6,688500.00
"2017-08-10 09:51:00",4,297700.00
"2017-08-10 09:52:00",6,177100.00
"2017-08-10 09:53:00",5,340200.00
"2017-08-10 09:54:00",1,257600.00
"2017-08-10 09:55:00",2,157000.00
"2017-08-10 09:56:00",4,274400.00
"2017-08-10 09:57:00",4,389000.00
"2017-08-10 09:58:00",2,426800.00
"2017-08-10 09:59:00",4,187300.00
"2017-08-10 10:00:00",3,159600.00
"2017-08-10 10:01:00",1,22000.00
"2017-08-10 10:02:00",6,254900.00
"2017-08-10 10:03:00",4,608600.00
"2017-08-10 10:04:00",2,202300.00
"2017-08-10 10:05:00",1,258400.00
"2017-08-10 10:06:00",4,374000.00
"2017-08-10 10:07:00",6,563000.00
"2017-08-10 10:08:00",4,238800.00
"2017-08-10 10:09:00",4,347000.00
"2017-08-10 10:10:00",3,219200.00
"2017-08-10 10:11:00",3,381600.00
"2017-08-10 10:12:00",3,440600.00
"2017-08-10 10:13:00",2,180400.00
"2017-08-10 10:14:00",5,568000.00
"2017-08-10 10:15:00",2,427300.00
"2017-08-10 10:16:00",1,81600.00
"2017-08-10 10:17:00",5,249400.00
"2017-08-10 10:18:00",1,59600.00
"2017-08-10 10:19:00",2,379300.00
"2017-08-10 10:20:00",3,563400.00
"2017-08-10 10:21:00",5,330200.00
"2017-08-10 10:22:00",7,637900.00
"2017-08-10 10:23:00",5,215100.00
"2017-08-10 10:24:00",4,187500.00
"2017-08-10 10:25:00",3,203900.00
"2017-08-10 10:26:00",5,603400.00
"2017-08-10 10:27:00",3,350600.00
"2017-08-10 10:28:00",7,847200.00
"2017-08-10 10:29:00",5,346900.00
"2017-08-10 10:30:00",1,94400.00
"2017-08-10 10:31:00",3,253800.00
"2017-08-10 10:32:00",10,666900.00
"2017-08-10 10:33:00",1,58000.00
"2017-08-10 10:34:00",5,542700.00
"2017-08-10 10:35:00",6,263200.00
"2017-08-10 10:36:00",4,271200.00
"2017-08-10 10:37:00",2,77000.00
"2017-08-10 10:38:00",8,304900.00
"2017-08-10 10:39:00",3,270900.00
"2017-08-10 10:41:00",6,346200.00
"2017-08-10 10:42:00",3,233600.00
"2017-08-10 10:43:00",3,329000.00
"2017-08-10 10:44:00",8,380200.00
"2017-08-10 10:45:00",6,471900.00
"2017-08-10 10:46:00",4,198200.00
"2017-08-10 10:47:00",3,310500.00
"2017-08-10 10:48:00",5,319600.00
"2017-08-10 10:49:00",3,219500.00
"2017-08-10 10:50:00",2,99600.00
"2017-08-10 10:51:00",4,343400.00
"2017-08-10 10:52:00",3,615600.00
"2017-08-10 10:53:00",2,114500.00
"2017-08-10 10:54:00",4,208800.00
"2017-08-10 10:55:00",8,651400.00
"2017-08-10 10:56:00",8,891300.00
"2017-08-10 10:57:00",3,225800.00
"2017-08-10 10:58:00",2,116700.00
"2017-08-10 10:59:00",3,216000.00
"2017-08-10 11:00:00",6,415400.00
"2017-08-10 11:01:00",2,480400.00
"2017-08-10 11:02:00",4,471400.00
"2017-08-10 11:03:00",6,547900.00
"2017-08-10 11:04:00",5,605000.00
"2017-08-10 11:06:00",3,83800.00
"2017-08-10 11:07:00",5,666200.00
"2017-08-10 11:08:00",3,280200.00
"2017-08-10 11:09:00",2,76900.00
"2017-08-10 11:10:00",7,404200.00
"2017-08-10 11:11:00",2,170600.00
"2017-08-10 11:12:00",2,161000.00
"2017-08-10 11:13:00",5,292700.00
"2017-08-10 11:14:00",3,141100.00
"2017-08-10 11:15:00",4,461000.00
"2017-08-10 11:16:00",6,321500.00
"2017-08-10 11:17:00",4,225800.00
"2017-08-10 11:18:00",4,601700.00
"2017-08-10 11:20:00",4,199400.00
"2017-08-10 11:21:00",4,291700.00
"2017-08-10 11:22:00",6,980200.00
"2017-08-10 11:23:00",5,279400.00
"2017-08-10 11:24:00",7,374600.00
"2017-08-10 11:25:00",4,376500.00
"2017-08-10 11:26:00",5,395400.00
"2017-08-10 11:27:00",4,279900.00
"2017-08-10 11:28:00",4,244600.00
"2017-08-10 11:29:00",3,141700.00
"2017-08-10 11:30:00",4,243200.00
"2017-08-10 11:31:00",4,169100.00
"2017-08-10 11:32:00",2,40600.00
"2017-08-10 11:33:00",3,99400.00
"2017-08-10 11:34:00",10,710000.00
"2017-08-10 11:35:00",4,376200.00
"2017-08-10 11:36:00",2,46200.00
"2017-08-10 11:37:00",5,571900.00
"2017-08-10 11:38:00",2,51600.00
"2017-08-10 11:39:00",4,208500.00
"2017-08-10 11:40:00",3,353000.00
"2017-08-10 11:41:00",2,213600.00
"2017-08-10 11:42:00",4,129900.00
"2017-08-10 11:43:00",8,541500.00
"2017-08-10 11:44:00",8,745200.00
"2017-08-10 11:45:00",4,253000.00
"2017-08-10 11:46:00",5,218600.00
"2017-08-10 11:47:00",7,365600.00
"2017-08-10 11:48:00",10,681700.00
"2017-08-10 11:49:00",9,1028100.00
"2017-08-10 11:50:00",1,168000.00
"2017-08-10 11:51:00",6,237000.00
"2017-08-10 11:52:00",5,404700.00
"2017-08-10 11:53:00",2,61600.00
"2017-08-10 11:54:00",4,359200.00
"2017-08-10 11:55:00",4,1185000.00
"2017-08-10 11:56:00",1,191000.00
"2017-08-10 11:57:00",10,1040100.00
"2017-08-10 11:58:00",2,175900.00
"2017-08-10 11:59:00",4,302400.00
"2017-08-10 12:00:00",1,77600.00
"2017-08-10 12:01:00",5,412700.00
"2017-08-10 12:02:00",4,207800.00
"2017-08-10 12:03:00",4,525700.00
"2017-08-10 12:04:00",4,626400.00
"2017-08-10 12:05:00",6,852500.00
"2017-08-10 12:06:00",6,412300.00
"2017-08-10 12:07:00",5,427900.00
"2017-08-10 12:08:00",3,217300.00
"2017-08-10 12:09:00",5,342500.00
"2017-08-10 12:10:00",3,301500.00
"2017-08-10 12:12:00",5,291300.00
"2017-08-10 12:13:00",6,657100.00
"2017-08-10 12:14:00",2,174300.00
"2017-08-10 12:15:00",5,137200.00
"2017-08-10 12:16:00",4,173500.00
"2017-08-10 12:17:00",7,624600.00
"2017-08-10 12:19:00",3,422300.00
"2017-08-10 12:20:00",2,85000.00
"2017-08-10 12:21:00",4,344200.00
"2017-08-10 12:22:00",3,734900.00
"2017-08-10 12:23:00",3,148300.00
"2017-08-10 12:24:00",6,507700.00
"2017-08-10 12:25:00",2,74800.00
"2017-08-10 12:26:00",2,195400.00
"2017-08-10 12:27:00",2,172700.00
"2017-08-10 12:28:00",3,120000.00
"2017-08-10 12:29:00",9,879200.00
"2017-08-10 12:30:00",6,735900.00
"2017-08-10 12:31:00",2,95800.00
"2017-08-10 12:32:00",7,350700.00
"2017-08-10 12:33:00",2,74100.00
"2017-08-10 12:34:00",3,125500.00
"2017-08-10 12:35:00",2,66400.00
"2017-08-10 12:36:00",3,185400.00
"2017-08-10 12:37:00",5,985200.00
"2017-08-10 12:38:00",6,348400.00
"2017-08-10 12:39:00",5,194400.00
"2017-08-10 12:40:00",5,395800.00
"2017-08-10 12:41:00",7,762600.00
"2017-08-10 12:42:00",12,861900.00
"2017-08-10 12:43:00",5,310600.00
"2017-08-10 12:44:00",4,187400.00
"2017-08-10 12:45:00",4,321600.00
"2017-08-10 12:46:00",3,188600.00
"2017-08-10 12:47:00",4,200300.00
"2017-08-10 12:48:00",3,383500.00
"2017-08-10 12:49:00",4,176000.00
"2017-08-10 12:50:00",2,64500.00
"2017-08-10 12:51:00",1,146300.00
"2017-08-10 12:52:00",2,129900.00
"2017-08-10 12:53:00",5,451300.00
"2017-08-10 12:54:00",3,197500.00
"2017-08-10 12:55:00",3,545000.00
"2017-08-10 12:56:00",8,717600.00
"2017-08-10 12:57:00",5,332900.00
"2017-08-10 12:58:00",7,1280000.00
"2017-08-10 12:59:00",7,379000.00
"2017-08-10 13:00:00",7,446800.00
"2017-08-10 13:01:00",1,57500.00
"2017-08-10 13:02:00",3,589400.00
"2017-08-10 13:03:00",2,81900.00
"2017-08-10 13:04:00",5,932300.00
"2017-08-10 13:05:00",4,221800.00
"2017-08-10 13:06:00",1,112000.00
"2017-08-10 13:07:00",3,143200.00
"2017-08-10 13:08:00",4,769200.00
"2017-08-10 13:09:00",7,645500.00
"2017-08-10 13:10:00",7,478700.00
"2017-08-10 13:11:00",4,492400.00
"2017-08-10 13:12:00",6,471600.00
"2017-08-10 13:13:00",3,175700.00
"2017-08-10 13:14:00",1,82600.00
"2017-08-10 13:15:00",3,285600.00
"2017-08-10 13:16:00",3,356200.00
"2017-08-10 13:17:00",3,168900.00
"2017-08-10 13:18:00",7,532700.00
"2017-08-10 13:19:00",4,493200.00
"2017-08-10 13:20:00",2,179000.00
"2017-08-10 13:21:00",4,593000.00
"2017-08-10 13:22:00",3,193700.00
"2017-08-10 13:23:00",3,139000.00
"2017-08-10 13:24:00",3,407400.00
"2017-08-10 13:25:00",2,54800.00
"2017-08-10 13:26:00",4,362400.00
"2017-08-10 13:27:00",5,378400.00
"2017-08-10 13:28:00",8,899400.00
"2017-08-10 13:29:00",5,744500.00
"2017-08-10 13:30:00",2,151300.00
"2017-08-10 13:31:00",3,256300.00
"2017-08-10 13:32:00",4,134600.00
"2017-08-10 13:33:00",3,451900.00
"2017-08-10 13:35:00",6,345000.00
"2017-08-10 13:36:00",1,36200.00
"2017-08-10 13:37:00",6,207200.00
"2017-08-10 13:38:00",4,261100.00
"2017-08-10 13:39:00",4,313800.00
"2017-08-10 13:40:00",4,260200.00
"2017-08-10 13:41:00",7,860600.00
"2017-08-10 13:42:00",7,331300.00
"2017-08-10 13:43:00",1,112000.00
"2017-08-10 13:44:00",8,766800.00
"2017-08-10 13:45:00",10,602800.00
"2017-08-10 13:46:00",5,753900.00
"2017-08-10 13:47:00",11,1568000.00
"2017-08-10 13:48:00",5,703900.00
"2017-08-10 13:49:00",4,298900.00
"2017-08-10 13:50:00",4,355800.00
"2017-08-10 13:51:00",4,615100.00
"2017-08-10 13:52:00",2,123700.00
"2017-08-10 13:53:00",5,323700.00
"2017-08-10 13:54:00",4,266000.00
"2017-08-10 13:55:00",4,319000.00
"2017-08-10 13:56:00",5,389100.00
"2017-08-10 13:57:00",3,196400.00
"2017-08-10 13:58:00",3,518200.00
"2017-08-10 13:59:00",6,299300.00
"2017-08-10 14:00:00",4,469300.00
"2017-08-10 14:01:00",2,130700.00
"2017-08-10 14:02:00",2,142300.00
"2017-08-10 14:03:00",5,345200.00
"2017-08-10 14:04:00",6,599800.00
"2017-08-10 14:05:00",4,360300.00
"2017-08-10 14:06:00",8,539100.00
"2017-08-10 14:07:00",5,462100.00
"2017-08-10 14:08:00",7,426000.00
"2017-08-10 14:09:00",5,349800.00
"2017-08-10 14:10:00",4,281100.00
"2017-08-10 14:11:00",1,56000.00
"2017-08-10 14:12:00",4,198900.00
"2017-08-10 14:13:00",2,302200.00
"2017-08-10 14:14:00",5,372100.00
"2017-08-10 14:15:00",7,564200.00
"2017-08-10 14:16:00",5,725200.00
"2017-08-10 14:17:00",4,375600.00
"2017-08-10 14:18:00",4,236500.00
"2017-08-10 14:19:00",5,366900.00
"2017-08-10 14:20:00",3,205300.00
"2017-08-10 14:21:00",9,872100.00
"2017-08-10 14:22:00",8,222900.00
"2017-08-10 14:23:00",3,576600.00
"2017-08-10 14:24:00",7,625000.00
"2017-08-10 14:25:00",4,376600.00
"2017-08-10 14:26:00",2,75600.00
"2017-08-10 14:27:00",2,117500.00
"2017-08-10 14:28:00",4,446200.00
"2017-08-10 14:29:00",4,138900.00
"2017-08-10 14:30:00",5,179500.00
"2017-08-10 14:31:00",2,48400.00
"2017-08-10 14:32:00",2,87400.00
"2017-08-10 14:33:00",4,300900.00
"2017-08-10 14:34:00",6,186000.00
"2017-08-10 14:35:00",7,496600.00
"2017-08-10 14:36:00",4,275800.00
"2017-08-10 14:37:00",4,328800.00
"2017-08-10 14:38:00",9,815700.00
"2017-08-10 14:39:00",4,472700.00
"2017-08-10 14:40:00",4,130800.00
"2017-08-10 14:41:00",3,242900.00
"2017-08-10 14:42:00",4,101600.00
"2017-08-10 14:43:00",6,387300.00
"2017-08-10 14:44:00",4,209100.00
"2017-08-10 14:45:00",4,317200.00
"2017-08-10 14:46:00",3,248600.00
"2017-08-10 14:47:00",6,807600.00
"2017-08-10 14:48:00",4,169800.00
"2017-08-10 14:49:00",2,240200.00
"2017-08-10 14:50:00",5,370300.00
"2017-08-10 14:51:00",2,185500.00
"2017-08-10 14:52:00",4,146700.00
"2017-08-10 14:53:00",5,142700.00
"2017-08-10 14:54:00",3,163300.00
"2017-08-10 14:55:00",2,131400.00
"2017-08-10 14:56:00",3,97000.00
"2017-08-10 14:58:00",5,608300.00
"2017-08-10 14:59:00",4,121300.00
"2017-08-10 15:00:00",3,236700.00
"2017-08-10 15:01:00",5,674900.00
"2017-08-10 15:02:00",2,158400.00
"2017-08-10 15:03:00",4,351600.00
"2017-08-10 15:04:00",5,255300.00
"2017-08-10 15:05:00",2,77400.00
"2017-08-10 15:06:00",4,207300.00
"2017-08-10 15:07:00",4,133400.00
"2017-08-10 15:08:00",1,173600.00
"2017-08-10 15:09:00",5,404800.00
"2017-08-10 15:10:00",6,618500.00
"2017-08-10 15:11:00",2,392600.00
"2017-08-10 15:12:00",8,432800.00
"2017-08-10 15:13:00",5,517400.00
"2017-08-10 15:14:00",4,191500.00
"2017-08-10 15:15:00",4,261000.00
"2017-08-10 15:16:00",4,350200.00
"2017-08-10 15:17:00",3,265300.00
"2017-08-10 15:18:00",1,246000.00
"2017-08-10 15:19:00",2,34800.00
"2017-08-10 15:20:00",4,233700.00
"2017-08-10 15:21:00",4,302400.00
"2017-08-10 15:22:00",3,98700.00
"2017-08-10 15:23:00",7,684100.00
"2017-08-10 15:24:00",8,459800.00
"2017-08-10 15:25:00",5,687500.00
"2017-08-10 15:26:00",4,194700.00
"2017-08-10 15:27:00",6,401000.00
"2017-08-10 15:28:00",5,665200.00
"2017-08-10 15:29:00",4,262100.00
"2017-08-10 15:30:00",4,295000.00
"2017-08-10 15:31:00",7,920100.00
"2017-08-10 15:32:00",3,78600.00
"2017-08-10 15:33:00",10,1189800.00
"2017-08-10 15:34:00",6,247000.00
"2017-08-10 15:35:00",7,399100.00
"2017-08-10 15:36:00",1,28800.00
"2017-08-10 15:37:00",5,292200.00
"2017-08-10 15:38:00",3,169900.00
"2017-08-10 15:39:00",3,137100.00
"2017-08-10 15:40:00",6,319100.00
"2017-08-10 15:41:00",5,434500.00
"2017-08-10 15:42:00",3,194300.00
"2017-08-10 15:43:00",7,470200.00
"2017-08-10 15:44:00",2,159000.00
"2017-08-10 15:45:00",4,281200.00
"2017-08-10 15:46:00",4,372100.00
"2017-08-10 15:47:00",4,594900.00
"2017-08-10 15:48:00",4,359900.00
